mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.069767141342163,0.1759313720132031,0.4566375732421875,0.1400469960188303,True,balanced,10,,3,9,288,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 288}",0.9873417721518988,0.9957805907172996,0.9936034115138592,0.9915966386554622,0.957983193277311,0.9852611212631661,0.013919815287378115,28,0.9968253968253968,0.9989417989417989,0.9994700582935877,1.0,0.9957627118644068,0.998199993185038,0.0016268510123834442
1.1181651592254638,0.5025437183528216,1.1134316444396972,0.24863789849073017,True,balanced,6,0.2,3,4,187,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.2, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 187}",0.9042769857433809,0.9316770186335404,0.9344608879492601,0.9491525423728814,0.8884297520661157,0.9215994373530357,0.022029269184160833,46,0.9537662337662338,0.9524307370622059,0.9599583983359334,0.960167714884696,0.9532224532224532,0.9559091074543046,0.0034188177219444354
3.4843192100524902,0.0999167576708495,0.29979829788208007,0.062221246324117865,True,balanced,10,0.2,5,3,443,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 0.2, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 443}",0.9874476987447699,0.9957805907172996,0.9827586206896551,1.0,0.9519832985386222,0.9835940417380694,0.016926045780336352,30,0.996832101372756,0.9989417989417989,0.9978768577494692,1.0,0.9952355743779777,0.9977772664884004,0.001652884412044804
2.7708471775054933,0.18734529945284553,0.4670085906982422,0.26669886326253817,False,balanced,16,log2,4,6,260,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 260}",1.0,1.0,1.0,1.0,0.9915966386554622,0.9983193277310924,0.003361344537815114,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1655230045318603,0.17392269751347844,0.4739682197570801,0.11153066291641472,False,balanced,6,,4,2,148,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 148}",0.8651911468812877,0.84472049689441,0.8073770491803278,0.8693790149892934,0.814968814968815,0.8403273045828268,0.025338843685789387,50,0.9012787723785166,0.8870026525198939,0.853125,0.8662759722962173,0.9088066701406983,0.8832978134670653,0.020918337572295286
3.0492387294769285,0.18607721391738158,0.40671601295471194,0.11130336293917521,True,balanced,8,log2,4,5,563,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 563}",0.9649484536082474,0.9831932773109243,0.9806451612903225,0.9874476987447699,0.9338842975206612,0.9700237776949852,0.019604404995910655,36,0.9900157645822386,0.991578947368421,0.9920844327176781,0.9926393270241851,0.9873684210526316,0.9907373785490309,0.001897935844163121
2.2793843269348146,0.03778262247481037,0.38348965644836425,0.06302575006093872,True,balanced,16,0.2,4,8,343,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 0.2, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 343}",1.0,1.0,0.9936034115138592,1.0,0.9725158562367865,0.9932238535501291,0.010646254732134956,18,1.0,1.0,0.9994700582935877,1.0,0.9984101748807631,0.9995760466348702,0.0006180129194324655
1.7063557147979735,0.14681612587822557,0.376069974899292,0.23417731038356485,False,balanced,,0.2,5,4,234,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.2, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 234}",1.0,1.0,0.9936034115138592,1.0,0.9936842105263158,0.997457524408035,0.0031139887687093495,12,1.0,1.0,0.9994700582935877,1.0,0.9994706193753309,0.9997881355337837,0.0002594799790907535
2.3428369998931884,0.23110760296510197,0.6244254589080811,0.2320933325417473,True,balanced,,log2,4,2,415,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 415}",1.0,1.0,0.9871244635193133,1.0,0.9663865546218487,0.9907022036282325,0.013140761492403544,21,1.0,1.0,0.9989395546129375,1.0,0.9978813559322034,0.9993641821090282,0.0008475700741003801
0.7542540550231933,0.041857452826511286,0.21056752204895018,0.07750371490493436,False,balanced,6,log2,1,3,152,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 152}",0.9325153374233128,0.9426229508196722,0.9316239316239316,0.9603340292275574,0.8934426229508197,0.9321077744090587,0.02192115209000209,40,0.9626904887020494,0.9625779625779626,0.9602510460251046,0.9639309984317825,0.9605809128630706,0.9620062817199939,0.0013865079402008713
4.217838716506958,0.32964236854150375,0.7656219482421875,0.22853607666581532,False,balanced,10,0.5,4,8,527,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 527}",1.0,1.0,1.0,0.9915966386554622,0.9787234042553191,0.9940640085821564,0.008332227046904953,17,1.0,1.0,1.0,1.0,0.9989395546129375,0.9997879109225876,0.00042417815482500567
3.4294758319854735,0.22964380416734048,0.7348129749298096,0.22715323280292402,True,balanced,8,sqrt,4,3,459,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 459}",0.9649484536082474,0.9831932773109243,0.9806451612903225,0.9874476987447699,0.9338842975206612,0.9700237776949852,0.019604404995910655,36,0.9900157645822386,0.991578947368421,0.9920844327176781,0.9926393270241851,0.9873684210526316,0.9907373785490309,0.001897935844163121
4.054756355285645,0.289054046788263,0.4049593448638916,0.14255884683778425,False,balanced,6,log2,4,7,576,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 576}",0.9094650205761317,0.934156378600823,0.9171974522292994,0.9537815126050421,0.9022869022869023,0.9233774532596397,0.018531873043118638,44,0.9557428872497366,0.9583766909469302,0.95565988523735,0.9612159329140462,0.9639686684073107,0.9589928129510747,0.00321718605070452
2.577993059158325,0.3758228785699746,0.3122373104095459,0.1861932563498588,True,balanced,6,log2,4,3,301,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 301}",0.9016393442622951,0.9316770186335404,0.9194915254237288,0.9386892177589852,0.8957055214723927,0.9174405255101885,0.01661613064905568,49,0.9495798319327731,0.9544264012572027,0.9491701244813278,0.9543786051389617,0.9535248041775457,0.9522159533975622,0.00234531203992657
3.307068634033203,0.22857628092801793,0.42645559310913084,0.21547296990674342,False,balanced,10,0.5,1,7,395,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 395}",1.0,1.0,1.0,0.9915966386554622,0.9915966386554622,0.9966386554621849,0.004116789483669192,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.2732961654663084,0.1100964188560094,0.3449543952941895,0.06632252780386041,True,balanced,12,log2,5,9,509,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 9, 'n_estimators': 509}",1.0,0.9957805907172996,0.9827586206896551,1.0,0.9663865546218487,0.9889851532057607,0.012948343800697176,26,1.0,0.9989417989417989,0.9978768577494692,1.0,0.9978813559322034,0.9989400025246942,0.000948493747296663
1.2725990772247315,0.6017017063310842,1.0037169456481934,0.21293646424810303,True,balanced,10,0.5,4,6,140,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 140}",0.9915966386554622,0.9957805907172996,0.9936034115138592,1.0,0.9620253164556962,0.9886011914684634,0.01357754507589427,27,0.9978858350951374,0.9989417989417989,0.9994700582935877,1.0,0.9968186638388123,0.9986232712338673,0.0011414298252384377
1.389230442047119,0.18861564850697277,0.9451879024505615,0.3472891025675997,True,balanced,12,sqrt,1,8,108,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 108}",1.0,1.0,1.0,1.0,0.9915966386554622,0.9983193277310924,0.003361344537815114,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2542521953582764,0.08200319387389318,0.3273176670074463,0.04275598730050249,False,balanced,,0.5,3,4,180,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 180}",1.0,1.0,1.0,0.9915966386554622,0.9915966386554622,0.9966386554621849,0.004116789483669192,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.0667170524597167,0.08111398238792474,0.2991574764251709,0.05257152258454662,False,balanced,8,0.2,1,4,360,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 360}",0.989517819706499,0.9978858350951374,0.9978858350951374,0.9957805907172996,0.9772256728778468,0.9916591506983841,0.007841429020220876,20,0.9963060686015831,0.9984135378106822,0.9963060686015831,0.996832101372756,0.9952556668423828,0.9966226886457974,0.0010315269785505753
1.6861330032348634,0.1180306195673739,0.28786821365356446,0.03446234228195277,False,balanced,6,sqrt,4,8,300,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 300}",0.9057377049180327,0.9363449691991786,0.9263157894736842,0.9511677282377919,0.8944099378881988,0.9227952259433773,0.020482540847371243,45,0.950733752620545,0.9578344612181156,0.95565988523735,0.9594950026301946,0.9598330725091289,0.9567112348430669,0.003334441503745532
2.9729811668396,0.053957863849908014,0.30036163330078125,0.06000581199280767,False,balanced,10,log2,1,9,506,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 506}",0.9957805907172996,1.0,1.0,1.0,0.9915966386554622,0.9974754458745524,0.0033631244080538168,9,0.9989417989417989,1.0,1.0,1.0,1.0,0.9997883597883597,0.0004232804232804366
2.097436475753784,0.15978880433540366,0.4205929279327393,0.11584571268539344,False,balanced,12,0.2,4,9,313,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 0.2, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 313}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.2535552024841308,0.20306538186077705,0.5822547912597656,0.07063909198798833,True,balanced,8,sqrt,3,6,530,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 530}",0.968944099378882,0.989517819706499,0.9806451612903225,0.9957805907172996,0.9402061855670103,0.9750187713320028,0.01960484419167742,35,0.99105733824303,0.9942074776197999,0.9920844327176781,0.9947312961011591,0.9899947340705635,0.9924150557504461,0.0018104370176208482
2.0532360076904297,0.05005656910437115,0.3542189598083496,0.06057557294128847,False,balanced,8,sqrt,5,3,354,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 354}",0.972972972972973,0.9915966386554622,0.9806451612903225,0.9957805907172996,0.9402061855670103,0.9762403098406136,0.019729043210838505,32,0.9921011058451816,0.9957805907172996,0.9920844327176781,0.9947312961011591,0.9899947340705635,0.9929384318903762,0.002068236699368096
3.0622056484222413,0.04622379582090388,0.8691184520721436,0.058632832095762054,False,balanced,8,sqrt,2,3,479,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 479}",0.989517819706499,0.9957805907172996,0.9850107066381156,0.9957805907172996,0.9523809523809523,0.9836941320320334,0.016176086632960864,29,0.9963060686015831,0.996832101372756,0.9952456418383518,0.9947312961011591,0.9931470743278862,0.9952524364483473,0.0012891598096593394
1.407230281829834,0.15009518480977904,0.4255199432373047,0.1983750764142683,True,balanced,8,sqrt,4,6,195,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 195}",0.9649484536082474,0.9833333333333333,0.9785407725321889,0.9833333333333333,0.9338842975206612,0.9688080380655528,0.018715013071117205,39,0.9900157645822386,0.9915966386554622,0.9926082365364308,0.9936842105263158,0.9873684210526316,0.9910546542706158,0.0022040661584421806
4.163247776031494,0.1474327974065237,0.7140332221984863,0.09837942342895378,False,balanced,16,,5,8,270,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 270}",0.9310344827586207,0.9217758985200846,0.9401709401709402,0.9453781512605042,0.8817204301075269,0.9240159805635354,0.02262969723970642,43,0.9676025917926566,0.9728579031399681,0.9808917197452229,0.9819148936170212,0.9654071314529005,0.9737348479495538,0.006720988332722972
3.3609350681304933,0.0982502327097572,0.4719743251800537,0.08116194557160152,True,balanced,10,,3,4,185,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 185}",0.9915966386554622,1.0,1.0,0.9915966386554622,0.9640591966173362,0.9894504947856522,0.01324019645041022,25,0.9978858350951374,1.0,1.0,1.0,0.9962904080551139,0.9988352486300502,0.0015131118183080456
4.0917112827301025,0.10036226739349333,0.7984658718109131,0.7568117048997919,False,balanced,6,log2,5,7,540,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 7, 'n_estimators': 540}",0.9094650205761317,0.944558521560575,0.9263157894736842,0.9559748427672956,0.8930041152263375,0.9258636579208048,0.022825646344241276,42,0.953732912723449,0.9557522123893806,0.95565988523735,0.9606712113266911,0.9562955254942768,0.9564223494342293,0.002294881993683048
1.5063326835632325,0.0697077436848106,0.43985438346862793,0.08172445248544385,True,balanced,16,0.5,4,5,143,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 143}",1.0,0.9957805907172996,0.9936034115138592,1.0,0.9620253164556962,0.9902818637373709,0.0143428413304398,24,1.0,0.9989417989417989,0.9994700582935877,1.0,0.9968186638388123,0.9990461042148399,0.0011808422094015127
4.278247499465943,0.26814174431208376,1.6315850734710693,0.22291540798510184,False,balanced,16,0.2,2,8,447,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 0.2, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 447}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.070739698410034,0.6197655890736337,1.4813923358917236,0.33719561159579103,True,balanced,16,sqrt,1,2,382,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 382}",1.0,1.0,1.0,1.0,0.9915966386554622,0.9983193277310924,0.003361344537815114,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.877615213394165,0.05098502345072285,0.4600363254547119,0.05854772205942782,False,balanced,,0.5,5,2,358,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 358}",1.0,1.0,0.9936034115138592,0.9915966386554622,0.9787234042553191,0.992784690884928,0.007796446940758025,19,1.0,1.0,0.9994700582935877,1.0,0.9989395546129375,0.9996819225813051,0.000424150070074046
4.373102807998658,1.2326302867763606,0.6053837299346924,0.38613113723201725,True,balanced,16,0.2,1,7,264,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 0.2, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 264}",1.0,1.0,1.0,1.0,0.9915966386554622,0.9983193277310924,0.003361344537815114,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.368946743011475,0.06824202616690231,0.6364342212677002,0.09433405214733954,True,balanced,8,log2,4,9,562,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 562}",0.9649484536082474,0.9853862212943633,0.9762419006479481,0.9874476987447699,0.9338842975206612,0.9695817143631981,0.019540248683476848,38,0.9900157645822386,0.9910761154855643,0.9910195456946645,0.9947312961011591,0.9873684210526316,0.9908422285832517,0.00236479902337087
2.5091362476348875,0.11587876508380551,0.9329660892486572,0.05786784936793006,True,balanced,16,sqrt,4,2,417,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 417}",1.0,1.0,0.9871244635193133,1.0,0.9663865546218487,0.9907022036282325,0.013140761492403544,21,1.0,1.0,0.9989395546129375,1.0,0.9978813559322034,0.9993641821090282,0.0008475700741003801
2.981905794143677,0.3284110864153596,0.5128188610076905,0.09571991648728488,True,balanced,6,0.5,4,7,394,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 394}",0.9308943089430894,0.9423868312757202,0.9285714285714286,0.9585062240663901,0.8843813387423936,0.9289480263198044,0.02467552640251364,41,0.9576446280991735,0.960621761658031,0.9596273291925466,0.9628482972136223,0.9590885551527706,0.9599661142632288,0.0017326878190958434
3.7772501945495605,0.3439058326784269,0.5293087005615235,0.1939730179995551,False,balanced,8,sqrt,5,2,539,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 539}",0.968944099378882,0.9915966386554622,0.9806451612903225,0.9957805907172996,0.9402061855670103,0.9754345351217953,0.019927310719128503,34,0.99105733824303,0.9957805907172996,0.9920844327176781,0.9947312961011591,0.9899947340705635,0.992729678369946,0.002191233600770596
2.0416815757751463,0.10203005763755486,0.7866627216339112,0.04948171695417006,True,balanced,8,sqrt,2,3,319,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 319}",0.9772256728778468,0.9915966386554622,0.9806451612903225,0.989517819706499,0.9402061855670103,0.9758382956194283,0.018601789131763063,33,0.9931614939505523,0.9936842105263158,0.9920844327176781,0.9942074776197999,0.9899947340705635,0.992626469776982,0.0014916091418501383
1.3181575775146483,0.05355976764466412,0.8043488025665283,0.01715745942349271,False,balanced,12,sqrt,1,4,225,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 225}",1.0,1.0,1.0,1.0,0.9915966386554622,0.9983193277310924,0.003361344537815114,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.904852342605591,0.11394658274753962,0.4461631774902344,0.1023430555911801,False,balanced,12,0.5,2,9,297,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 297}",1.0,1.0,1.0,0.9915966386554622,0.985200845665962,0.9953594968642848,0.006032579947694627,15,1.0,1.0,1.0,1.0,0.9994700582935877,0.9998940116587175,0.0002119766825649183
2.44297513961792,0.14652602333015258,0.6589839935302735,0.33747147188849336,False,balanced,10,0.2,3,2,354,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 0.2, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 354}",0.9957805907172996,1.0,1.0,1.0,0.9915966386554622,0.9974754458745524,0.0033631244080538168,9,0.9989417989417989,1.0,1.0,1.0,1.0,0.9997883597883597,0.0004232804232804366
5.457235813140869,0.28476187883484494,0.6445686340332031,0.2280831708143636,False,balanced,12,0.5,2,7,569,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 569}",1.0,1.0,1.0,0.9915966386554622,0.985200845665962,0.9953594968642848,0.006032579947694627,15,1.0,1.0,1.0,1.0,0.9994700582935877,0.9998940116587175,0.0002119766825649183
3.0836983203887938,0.5338894278454608,1.3273513793945313,0.14574586144928905,True,balanced,,sqrt,4,4,425,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 425}",1.0,1.0,0.9871244635193133,1.0,0.9663865546218487,0.9907022036282325,0.013140761492403544,21,1.0,1.0,0.9989395546129375,1.0,0.9978813559322034,0.9993641821090282,0.0008475700741003801
4.7893115997314455,0.08790705947886118,0.4389902114868164,0.08121773484901468,False,balanced,12,0.2,4,5,542,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 0.2, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 542}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.681543731689453,0.5135710188737898,0.39265990257263184,0.2237343400108068,False,balanced,8,log2,3,8,246,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 246}",0.9770354906054279,0.9873417721518988,0.9806451612903225,0.9957805907172996,0.9440993788819876,0.9769804787293873,0.017637461630852794,31,0.9931470743278862,0.9947201689545935,0.9941829719725013,0.9947312961011591,0.9910384818133896,0.9935639986339059,0.0013881283996120197
1.251526403427124,0.035279084519620064,0.19775834083557128,0.04169569459559971,False,balanced,10,sqrt,1,9,227,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 227}",0.9957805907172996,1.0,1.0,1.0,0.9915966386554622,0.9974754458745524,0.0033631244080538168,9,0.9989417989417989,1.0,1.0,1.0,1.0,0.9997883597883597,0.0004232804232804366
2.5928207874298095,0.05134990103929711,0.17095084190368653,0.07963220525207192,True,balanced,6,sqrt,3,5,540,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 540}",0.9094650205761317,0.9377593360995851,0.9227557411273486,0.9322033898305084,0.8925619834710744,0.9189490942209296,0.016310851473389416,47,0.953732912723449,0.955067920585162,0.9528252980819077,0.9537815126050421,0.9563409563409564,0.9543497200673035,0.001225398489514629
1.6646044731140137,0.029574977075144972,0.2857171058654785,0.015320199793610045,True,balanced,6,log2,3,8,351,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 351}",0.9083503054989817,0.9338842975206612,0.9221052631578948,0.9336188436830836,0.8948453608247423,0.9185608141370727,0.01510492454886623,48,0.9523310633839707,0.9580712788259959,0.9548989113530326,0.9529846804014791,0.9556135770234987,0.9547799021975953,0.002037742370211187
